ID,Reason,Age,Gender,Date,sample
06fe0d8750e03d061f0a8d7524970e24,Fussy,327,male,220222,1305974
5ff3c3658a5ce7710ab865c2ce737d32,Fussy,274,female,190117,432582
c4002c77fb3aaffe8f2e52c5510e77dc,Fussy,70,male,210918,1132996
NO-EMAIL,Fussy,NO-AGE,NO-GENDER,180628,148310
abb24ed8a45518a9c8f064d4e1972025,Fussy,28,male,190619,539209
0b2adf794d7c8b3d728d06c6b36cc8ef,Fussy,44,male,210725,1085758
8356da720bf226b6cc7a99772105649c,Fussy,36,male,210515,1029038
6b524679a7dae6a2195ea80fdc2d2f35,Fussy,40,male,190803,565198
bcea706070006b982ca301656bc8e5a6,Fussy,64,female,180602,72149
NO-EMAIL,Fussy,NO-AGE,NO-GENDER,180527,48577
7a725fc9d7ef4ef278e1e144672efc32,Fussy,388,female,190121,437312
NO-EMAIL,Fussy,NO-AGE,NO-GENDER,180523,31284
NO-EMAIL,Fussy,NO-AGE,NO-GENDER,181223,402298
066a69f0741649286286daa68b557338,Fussy,79,male,180705,199851
5ea2a849de430af81ce2d516b15a5f3c,Fussy,131,male,180529,56813
557715209e93a24426e078f542d250ce,Fussy,48,female,210919,1134138
121a0d0f4a7c72e1503fbe24da9e97ea,Fussy,38,male,190415,494844
5ea2a849de430af81ce2d516b15a5f3c,Fussy,121,male,180519,25332
0d1df997bd5bf6e9bfcb950fa143a97d,Fussy,NO-AGE,female,180709,219561
268c771a82ae82b13b9d8b46e307cbcf,Fussy,246,female,180606,87139
NO-EMAIL,Fussy,NO-AGE,NO-GENDER,181228,412556
2d13009f728c096fe1f3b7d20347b62d,Fussy,731,female,211118,1188771
6f5ef5435f1a66d6379ca83a88eb88f9,Fussy,70,male,180819,298002
f6a4968b21530ae6656bfdf14c9b0b30,Fussy,7,female,180713,229865
e1e171e12552243a621eae47682f7ded,Fussy,81,female,211114,1184901
17a60b86f34c1a233e418b9d46a79e7d,Fussy,40,female,180713,229363
6a64bff24705a97c82572f96dbfed7f4,Fussy,150,female,190112,428501
84074bf2b85a764b52201a8612a05fac,Fussy,197,male,210527,1038345
NO-EMAIL,Fussy,NO-AGE,NO-GENDER,190130,446496
a961555cf0ad4fbb6cfce7ec999fceaa,Fussy,6,male,211128,1202498
NO-EMAIL,Fussy,NO-AGE,NO-GENDER,180621,136260
476e5f57c1c786df4d00cfa0bd251f37,Fussy,64,female,180901,312170
2d69e9569a6ad05896a227999af24a5c,Fussy,NO-AGE,male,190129,446085
afbeef1ea0bb14330639d6f7b432c28d,Fussy,30,female,180803,274456
5e76ec1a368a37c8efa638176a083342,Fussy,NO-AGE,NO-GENDER,180520,27118
c2cedc5ff4efc68a4fea3f4cadf69d7e,Fussy,114,male,180516,19333
e14ee6bb28e1cfc5d1268cb253defb75,Fussy,56,male,180725,260856
0b0965bcd2cbfcacda548148100201a2,Fussy,4,male,181002,340794
7bb4c6bc20961915f7f887818e45ef1c,Fussy,77,female,181112,371644
16268e2fc083647448218b215316036f,Fussy,9,male,211215,1223245
3257d46a90bb7862a792620f60b57b66,Fussy,3751,female,211121,1192321
a1dd6153156cf6b9e0602f47b7bced2e,Fussy,83,female,180908,319113
dd61e6f0388a4dc04f0622336a103ec2,Fussy,332,female,180612,115839
1c668c6b52a42a31f0e1028c6cf00bb3,Fussy,55,female,220114,1259200
e10158a974607091a9be65503aaac2fd,Fussy,29,male,190101,418023
1faaabb574526a7513d211eccf18da39,Fussy,83,female,180527,47439
d2e15cc0e6191d4983f943b5e58a917a,Fussy,104,male,180902,312465
8e24e1dea5303ff5f75b2093653206e7,Fussy,18,male,210727,1087438
17ff8ca83346922616e3cc26782d771b,Fussy,85,female,181207,387726
c7073b6fe9da34d7dfbeb10f5df16bb7,Fussy,NO-AGE,female,190414,493933
bca73d2e75558d8faeb719d80778a593,Fussy,95,female,190118,434023
54586abae4a6ab8aad53f3e9ab1847ce,Fussy,30,female,190607,527396
a1d060f15107fca9828f518590d10d25,Fussy,178,female,220209,1289609
NO-EMAIL,Fussy,NO-AGE,NO-GENDER,180717,243474
1b83ce21158cff0429ca3a31799f53bc,Fussy,41,male,210624,1060025
5d5223e5fec5ad2fd5aeea3da91ba6a8,Fussy,NO-AGE,female,211211,1218237
613cbc24187eb79422554290217be9c6,Fussy,81,female,181008,344894
f54a739e1d89f01832291ab742d4e743,Fussy,92,male,180707,210151
48c6d6d67030d701991c048799dc82b0,Fussy,27,male,210405,996333
NO-EMAIL,Fussy,NO-AGE,NO-GENDER,180628,145355
5dda29c0804c304d649f505e3ac89841,Fussy,325,female,180714,231154
69b3b1bf1cedbf612fa40ade95b9f0b6,Fussy,841,female,220123,1268918
d37faf31b8171aa2015117859c2efd40,Fussy,61,female,211120,1190664
b2b27e52237f88933d43f59935ffcab9,Fussy,483,male,210922,1136465
349fe53d007bd635cc30015674e9fb03,Fussy,32,male,210412,1002020
757cb629392f8eefd06528e708143dfe,Fussy,79,male,210306,968054
e3775520d4b6ea940532f070191a8a24,Fussy,NO-AGE,male,181014,350208
9cb27813a8487b2e36e54313517b63b1,Fussy,53,male,190612,533487
NO-EMAIL,Fussy,NO-AGE,NO-GENDER,190722,558469
851e8dd62afc755f660b41d6ac5b1620,Fussy,NO-AGE,NO-GENDER,180517,20690
b3468011132214cf6a071d09c02f201d,Fussy,71,female,181106,367143
NO-EMAIL,Fussy,NO-AGE,NO-GENDER,190718,556065
NO-EMAIL,Fussy,NO-AGE,NO-GENDER,190608,529325
5275d357699cd609068e848daa969006,Fussy,94,male,180717,243479
f2f757ce55d56a86879fda2c8c2d86df,Fussy,NO-AGE,male,180527,49987
56351133af50ee6397fbcbc55fe7accd,Fussy,43,female,210422,1011416
b22e5313bf32704638e0b3be59f0bd60,Fussy,250,female,190401,485958
NO-EMAIL,Fussy,NO-AGE,NO-GENDER,190108,425662
NO-EMAIL,Fussy,NO-AGE,NO-GENDER,180617,130702
54c6c6f5dfda0a3737f9ddf303a385ea,Fussy,418,male,181029,362232
21665c7c6a28e47faeaa1e2037a957c0,Fussy,14,male,210406,996947
NO-EMAIL,Fussy,NO-AGE,NO-GENDER,180819,298703
6de2b6aae4f024c476dc4e898940b3f2,Fussy,27,female,211220,1228816
NO-EMAIL,Fussy,NO-AGE,NO-GENDER,190803,565041
NO-EMAIL,Fussy,NO-AGE,NO-GENDER,180611,110480
ed2411fe89a48269ec50539528efa883,Fussy,302,female,210611,1049751
07222c755641ac54cea0861035c47823,Fussy,301,female,180620,135191
NO-EMAIL,Fussy,NO-AGE,NO-GENDER,180610,105336
4d8deb39666f8ba9b40640b623960774,Fussy,250,female,180614,122941
d695f6aea761b7c926b802352dfeb605,Fussy,86,female,180804,276171
2752b855d305afe2c56888de571025b7,Fussy,118,male,180613,121647
cf738b47445d1187eaca629e78da0f89,Fussy,70,male,210614,1051885
28aa8c9e0b3e60b7e7820ef2e65d042c,Fussy,47,female,190620,540352
e959a952af550f65382ec5286c3d7d20,Fussy,87,male,180618,132381
NO-EMAIL,Fussy,NO-AGE,NO-GENDER,180705,202848
bed8e771eb672a62f81e773055333d78,Fussy,33,male,211119,1190246
NO-EMAIL,Fussy,NO-AGE,NO-GENDER,180519,25344
472ad01627b42daa4a1677009caea4bb,Fussy,149,male,220103,1245010
8a47eaf67c06b0e7a08b27f6a1272ca0,Fussy,54,male,180922,331074
8c6417367585eb307ebb5973832d89a2,Fussy,120,male,210910,1125990
1eb85fb4d0358709de7fe3fd6d089186,Fussy,NO-AGE,NO-GENDER,181013,349306
f75b97ab2fa4f74ceb6c465f9f112395,Fussy,47,male,190103,419907
26a9d9ac0862eb019d02a1fd4f76eb41,Fussy,47,female,180604,80895
92f7990aca3d79e928ffacee3cc99473,Fussy,18,male,180604,80942
a73fc77efcbe59267d5bc6efcc2ab7cd,Fussy,186,male,181215,393989
NO-EMAIL,Fussy,NO-AGE,NO-GENDER,190324,481636
38320ba83d26f97dba36ae709b5f94ca,Fussy,56,male,210817,1105093
e391ef48af4e98e8fba47dcd41c4d24a,Fussy,NO-AGE,female,211207,1212987
625d6813a3e882062496a3492cd806b8,Fussy,53,female,190315,476518
d11d0ff18c89d605497b9ac5ffbd824f,Fussy,65,male,181212,391511
NO-EMAIL,Fussy,NO-AGE,NO-GENDER,190708,550587
3bc28e354ce7d67d2fc9b445d7a1f21a,Fussy,NO-AGE,female,190528,515680
NO-EMAIL,Fussy,NO-AGE,NO-GENDER,180704,195389
NO-EMAIL,Fussy,NO-AGE,NO-GENDER,180628,150399
e8b6be9516f5c4d96231caef50e8c14a,Fussy,35,female,180703,190326
9b4948d8dfe24600780102b950480544,Fussy,19,male,211213,1220269
c82dcc6d907792d9b7f240d7a0637ff8,Fussy,60,male,190429,500913
a3b65e97b86eb14f7d94187a096df49b,Fussy,136,female,180719,248600
NO-EMAIL,Fussy,NO-AGE,NO-GENDER,190720,557566
NO-EMAIL,Fussy,NO-AGE,NO-GENDER,180703,187996
f4fcd120079bd5b8d694a91bef5d13dc,Fussy,1,male,210507,1023021
b1694fb94e2797fa2fefea6384006212,Fussy,43,male,180516,15788
088e89f151a3f3f63c59688c8eaefa25,Fussy,56,male,210911,1126255
e91dcdd269979ccccb123ec52f9cefb6,Fussy,153,female,180625,141156
689b66d62d2bad4431280531a8c2afe1,Fussy,648,male,210609,1048419
7dd4e8faf4ad0a37aeb2050409e78fa5,Fussy,33,female,181116,373860
ecf85d2977dff10ed0da031053ac1aee,Fussy,105,male,180610,107283
857cecfce2fe9c770b33286abe7570ae,Fussy,34,male,181206,387472
NO-EMAIL,Fussy,NO-AGE,NO-GENDER,190615,536515
659dc6aeaf366e800157064e6a342f4d,Fussy,47,female,180520,27162
NO-EMAIL,Fussy,NO-AGE,NO-GENDER,190412,493100
10130ee5672641a0cbfce1446287ceca,Fussy,556,male,210321,981744
ed7f3824689addd0292ffc4c84f74e93,Fussy,143,female,180603,77873
1c8a3a5765c9fecedf4fc4a2035c2a25,Fussy,68,female,211129,1203591
NO-EMAIL,Fussy,NO-AGE,NO-GENDER,180628,154334
6f92e78f3487b48f409e1d6d847635e8,Fussy,0,male,190210,456610
NO-EMAIL,Fussy,NO-AGE,NO-GENDER,181014,349804
dcdcf940024898ce29b38ec936ffb5c4,Fussy,389,female,180520,26876
18a7cd0e1663c719d6a4fa7ff70600b3,Fussy,NO-AGE,male,211102,1170937
3c3ccf41e88634594fedf1af9b97b3f4,Fussy,94,female,181205,386461
7da5b2236e448cb77025ec4c6028965c,Fussy,0,male,210430,1017236
0a8a31417f6178bfc710d3f2bcdc824d,Fussy,1,male,210806,1095111
5cf91f9a976539cebe404722d0fdf55d,Fussy,27,male,210713,1075248
5e15c605189148cae777e07ca11e7d9c,Fussy,253,male,180628,147572
NO-EMAIL,Fussy,NO-AGE,NO-GENDER,180603,75829
522c5b0c5682403a6da5145edf8a984f,Fussy,77,male,180710,221755
06542d43c51a26f47d6949514424a37d,Fussy,21,male,190701,546764
7ecbe3a2f5b46563ac5d9e49b473019a,Fussy,441,male,210705,1069155
a2ceb94d79a259cb5136f2b348c49dfa,Fussy,213,male,210919,1133866
NO-EMAIL,Fussy,NO-AGE,NO-GENDER,181228,412909
cf105fe6e72e7401b469d6ac64b4b235,Fussy,50,male,181225,407153
NO-EMAIL,Fussy,NO-AGE,NO-GENDER,181021,355936
9160437185cca80faeec8ac86867d7f0,Fussy,123,female,180516,19519
0e9686135f95fc22e3eebf90fa9aa85f,Fussy,355,male,180602,75167
e341557065857941863f3751a18c6021,Fussy,25,female,190315,476291
22122d9aad3122b99a1f978308d38b32,Fussy,162,female,180611,108775
28aa8c9e0b3e60b7e7820ef2e65d042c,Fussy,40,female,190613,534896
613cbc24187eb79422554290217be9c6,Fussy,81,female,181008,345064
5f123a8b8c655233f16000e95059013d,Fussy,442,male,180604,81426
c53091d62dfd7b4a59a6b9a373f675bd,Fussy,10983,male,210226,961061
131c4366524e536bc4e5dfa6a5dc45cf,Fussy,NO-AGE,female,180812,286537
846950a1b34d823a3eb5449672c7faeb,Fussy,21,male,211118,1188734
NO-EMAIL,Fussy,NO-AGE,NO-GENDER,180601,68350
0cdde5bc57ad592bb23065e1201c5745,Fussy,41,male,190606,526068
bc2d86961f27619d569a80327a1b2ac9,Fussy,368,female,210518,1031570
3bda4671141a45137983b8e653705f76,Fussy,121,male,180718,246249
19a292ecc2fbdea90e22f76dd1c8f219,Fussy,81,female,210614,1051795
df81567c46bb70323ae8c2a0410feb42,Fussy,139,male,181125,380098
c60371332131c54f4a9f4f0cca157e14,Fussy,56,male,220221,1304743
bce81106aa5dc96f13941eb86a7c7403,Fussy,64,female,181212,391691
211802f99341634b1a7ca58a8adf0ba0,Fussy,39,female,210306,967978
2a0f88831c74a7caa40076470885df36,Fussy,325,female,181231,416845
ba66cb38d035f374d4b9bed9cfabd4e4,Fussy,153,female,180524,33992
b1e1e6bc2f2fbc503fa83088d88609b2,Fussy,48,female,180717,238321
8a6a82eca288a98afd63e9ad2fd99ad8,Fussy,NO-AGE,male,211231,1241606
b592f13fb6fc79b1326c03d58a13abb0,Fussy,46,male,190605,524671
NO-EMAIL,Fussy,NO-AGE,NO-GENDER,181210,389960
b88814e310f2a8b207820d62ed5649e1,Fussy,30,male,210625,1060898
NO-EMAIL,Fussy,NO-AGE,NO-GENDER,190410,491832
27e42b333db34f94b6e55a2ae0654acb,Fussy,9,female,210824,1111597
22f022e5248275309d6a21af9f94dec9,Fussy,110,female,180818,297427
0f0ed8024c891b9e4d18c3eba806810c,Fussy,37,female,190525,513910
b8c2b903bdba433f84277532cb6abff7,Fussy,182,female,180705,199819
0a9f5a7fbb187dbddf144de14c56edc0,Fussy,20,male,190619,539664
bf02b722f60069bdb51968af84ba9103,Fussy,NO-AGE,male,180623,138700
514b84f175226ae10e23c8d4f6ad1547,Fussy,27,female,180516,19759
b1b6f8419a7350a45ad352c83d7faac5,Fussy,383,male,180518,23309
6c9602b2f6ff6e8531774c99878179be,Fussy,359,female,190625,543407
27677d505a9aa59599e9c206418d5e9a,Fussy,50,female,210612,1050294
529d365c552c67bf809bf9f80228d497,Fussy,NO-AGE,NO-GENDER,180520,27154
44cd3be61334d7be0115fccbd420056d,Fussy,NO-AGE,male,211216,1224177
NO-EMAIL,Fussy,NO-AGE,NO-GENDER,190707,549913
7919b1b2b2a69d7d700cd99e19dbb702,Fussy,136,female,180601,69516
NO-EMAIL,Fussy,NO-AGE,NO-GENDER,180628,147793
207455f4303c69c205e77848acdb9262,Fussy,55,female,180613,119699
NO-EMAIL,Fussy,NO-AGE,NO-GENDER,180531,63766
34ffd0466fe2c63a54892594704506bd,Fussy,411,male,180627,143409
d63ba869849cfe2593a44926445bc6bf,Fussy,NO-AGE,female,180621,136151
NO-EMAIL,Fussy,NO-AGE,NO-GENDER,190520,511000
d0d35215823659eea064f9919216e160,Fussy,57,female,180602,72770
033fa82482e50db240a1a6b4cac5d2ca,Fussy,56,male,180713,228571
976c1abe5b017774320e98b05470e168,Fussy,98,female,180917,327503
f267d6d9d36bbd0acced552ac895997e,Fussy,38,female,220102,1243209
6dc3fa3b5c14baea3838e64d7ca36f2d,Fussy,NO-AGE,female,180609,98367
2e0870bfef3a515a5c72c10a8946006e,Fussy,16,female,211031,1168704
NO-EMAIL,Fussy,NO-AGE,NO-GENDER,190512,506503
1e60e5227889c6f603f8f2d27fae21a5,Fussy,148,female,190121,437496
ee2eb58e63160e9e2fe964de54d7cbc4,Fussy,26,female,220223,1307284
0e024d43393535f83a6c63a95878ec4c,Fussy,287,male,210612,1050316
NO-EMAIL,Fussy,NO-AGE,NO-GENDER,181005,342597
NO-EMAIL,Fussy,NO-AGE,NO-GENDER,180804,276487
NO-EMAIL,Fussy,NO-AGE,NO-GENDER,180520,27319
f0f788071a23092761bb3a619d1d7b7d,Fussy,34,male,211106,1176510
8c6417367585eb307ebb5973832d89a2,Fussy,118,male,210908,1123497
NO-EMAIL,Fussy,NO-AGE,NO-GENDER,180516,19055
837dd7dbc3457f5be894458c4786421a,Fussy,122,male,180703,190125
1110c8d52572433962a05344075f4cd0,Fussy,51,female,190523,512553
0ce2a0a32495036716b154065318bde9,Fussy,415,male,210410,1000209
613cbc24187eb79422554290217be9c6,Fussy,80,female,181007,344157
785a7d3262130764a68f38b6c200b984,Fussy,73,female,180612,116078
651ddeb37aa8e37c87682b9b8d4427d9,Fussy,112,female,190323,480667
a8a95342b82077c1a345b74844055d30,Fussy,190,female,180628,153816
13acb65448dac6da0dd82026a3169167,Fussy,163,female,180717,240040
a6c44acfbc3ce419f9084a0d12b6b3b4,Fussy,82,female,210822,1110006
896d7f2f276a441ba0f076077d57740e,Fussy,12,female,190403,487012
fc0e2081c0993c7ca5dd45df75ea82a8,Fussy,36,male,210602,1042685
422102cca142dde662d13c64516ad4da,Fussy,73,male,210918,1133012
NO-EMAIL,Fussy,NO-AGE,NO-GENDER,180528,52868
a18e9e65e62f5d7f7b589e61363f908f,Fussy,NO-AGE,NO-GENDER,180516,17654
437eb2fc4dbf92d04692c906e0c847f4,Fussy,188,male,180717,242132
37b4d4af61bf1426f875abb27d493326,Fussy,121,male,211123,1194400
d350c408fffc9aebd4cdd5322cea228f,Fussy,93,male,210805,1094944
NO-EMAIL,Fussy,NO-AGE,NO-GENDER,180726,262407
72dba64b873b213223ca63b959da9a0e,Fussy,59,female,210725,1085949
a023d02d7b9c11685e2cbc31aa9473be,Fussy,127,female,180519,24916
6cc035e8b1aac98eba0f3e80d4c5fbac,Fussy,406,male,180529,57498
7a1b68c8245cc68cc27c0a7ea7c9863f,Fussy,276,male,220222,1305749
NO-EMAIL,Fussy,NO-AGE,NO-GENDER,190702,547424
dcc96858045cb067eb727e70cef1acbd,Fussy,106,female,180713,228486
c3c387b331a423279eba571e9bde4376,Fussy,NO-AGE,NO-GENDER,210328,988621
3ba7d4c11801ef7218a01f3406ba9c64,Fussy,399,female,190220,463461
e8430e2a3d4c3fb9b20653b139a6d466,Fussy,23,female,181109,368689
NO-EMAIL,Fussy,NO-AGE,NO-GENDER,180810,283420
11f34dcbf84b9742f67cdd6d1e8a69ad,Fussy,66,female,211020,1158357
NO-EMAIL,Fussy,NO-AGE,NO-GENDER,180704,194420
70c36203303f724a303aead1afa21329,Fussy,NO-AGE,male,181113,371942
e08a2a951f9523a69feb765a053f6ecf,Fussy,48,female,181009,346339
5101b8d3f1a621b10334953a355fde5f,Fussy,48,male,180928,337371
NO-EMAIL,Fussy,NO-AGE,NO-GENDER,190202,449285
15bb4abccfd3a4c8d5374a357a996009,Fussy,24,female,210704,1068128
NO-EMAIL,Fussy,NO-AGE,NO-GENDER,190605,524177
53be5b8b1a617e24e15b238c8f903529,Fussy,16,male,180518,23865
NO-EMAIL,Fussy,NO-AGE,NO-GENDER,180612,117866
07296aaa35977ccc9b8511bbea609d35,Fussy,NO-AGE,male,211225,1233407
b4c0ff7acb8476cf2062db9d02ae2d7f,Fussy,37,male,180606,87272
58d00357f6c8feb9a153205775dede0a,Fussy,14,female,210821,1108242
c5831fce06c557c2fdc8518a0d38fb3e,Fussy,120,male,180602,71971
174be331f982e6c9f9e03ca8bee1fc3b,Fussy,125,female,211129,1204217
NO-EMAIL,Fussy,NO-AGE,NO-GENDER,180516,18856
63a26e4efd0e5ca24a3185679c46090e,Fussy,141,male,220127,1274152
10568619f73695c0c3587013b79ca70c,Fussy,34,male,211017,1156282
4b4d454f34a38e71dcf6eb48a2b1718b,Fussy,NO-AGE,male,210726,1086890
08cbf1a5c8bdc868240110423c13dfac,Fussy,223,male,180705,200184
d68e67ceee5c41c276fc541c746a8ef4,Fussy,NO-AGE,female,210720,1081400
NO-EMAIL,Fussy,NO-AGE,NO-GENDER,190728,561833
10bd2bb74796cda5fa17d8ce0f46814b,Fussy,437,male,190126,442835
7d583813a3bedab582c1a79bf09230a9,Fussy,131,female,220212,1293419
618e2fbd3df54b3cde2e7291ca6eca57,Fussy,NO-AGE,male,210604,1044248
db3a5cdfedd643ae4d3162bd362bea44,Fussy,67,male,210710,1073169
d5e1ee237fa6bc50a251fc17e00756ee,Fussy,47,female,211111,1180724
NO-EMAIL,Fussy,NO-AGE,NO-GENDER,181113,371993
8c04714b2f7ad30857e3414fa4816980,Fussy,103,male,180603,76523
NO-EMAIL,Fussy,NO-AGE,NO-GENDER,190427,499840
26cc090fbf9e567fc7d40bc77caf5978,Fussy,123,female,180706,206056
NO-EMAIL,Fussy,NO-AGE,NO-GENDER,180922,331061
1eeac61f8185b4228c74737c3eafa438,Fussy,2,male,210808,1096666
e539e4cbeaef2f3df45c08c56fcd477f,Fussy,99,male,180608,95204
bf4237558b670336c30fc2625f841bb2,Fussy,82,female,211115,1186220
5ef1460dcdbbd5089f02e576d963ddad,Fussy,33,female,190214,459352
0b108564c82006836c59f394af288822,Fussy,139,male,211126,1199647
69be07cb74d13edc6a2ae228931bccb8,Fussy,NO-AGE,female,211026,1163838
2ec688cc2832cf479141175858b81db2,Fussy,45,male,210502,1019325
0570ffe577a38c5c457e7744ccfe99fd,Fussy,47,female,180703,188471
bfdfdac3fe97f063673fb3ec0f4050f6,Fussy,47,male,181115,373152
19f3f24a3eb8b62b7be8299192f9bbb7,Fussy,230,male,210726,1086881
NO-EMAIL,Fussy,NO-AGE,NO-GENDER,181111,370947
05f6e2fd635f8f69bc01825202ef3c94,Fussy,131,male,180517,21945
NO-EMAIL,Fussy,NO-AGE,NO-GENDER,190324,481611
NO-EMAIL,Fussy,NO-AGE,NO-GENDER,180531,65986
NO-EMAIL,Fussy,NO-AGE,NO-GENDER,190731,563546
cd21e6fe579982b4926607b5df077414,Fussy,184,male,180721,254063
1fdbd51e656a0726671253ba0b7395bf,Fussy,234,female,180614,124230
d7a0350c5475a46b715116a7605a8723,Fussy,33,male,180705,203234
fd99d099a9af6a287bd2eea1f11c3acd,Fussy,24,female,180905,315560
d31cbf357c9a48b41655537fb90fd6e6,Fussy,330,female,190609,530940
NO-EMAIL,Fussy,NO-AGE,NO-GENDER,180823,303247
1da7bb8a7aa9f04fca9389756a275cbe,Fussy,NO-AGE,NO-GENDER,211224,1233317
f74cc90652741abe147e08358324a6d6,Fussy,547,male,180516,14624
89504d86301d0626f388609d47205962,Fussy,328,male,190708,550754
NO-EMAIL,Hungry,NO-AGE,NO-GENDER,180802,273106
6a82f817144649d0b8ff551570c6824e,Hungry,66,male,180703,190608
e9e9c16eda19b2b59ee181ce113a3fae,Hungry,72,female,180704,195705
b859fd8acc4da20a47afb4bccb9e9cac,Hungry,74,female,180527,50771
cba69bfc29a0f17fd8680906541a1c9f,Hungry,28,female,180704,193602
f4770b45dfc65af461a9f2a9b9ee81fb,Hungry,92,male,180705,202708
5038245680c5f1027033e2c397806b0b,Hungry,31,female,180623,139050
e25d2ad6cb085d90643bef812f365269,Hungry,50,male,180808,280837
NO-EMAIL,Hungry,NO-AGE,NO-GENDER,180520,26946
NO-EMAIL,Hungry,NO-AGE,NO-GENDER,180603,79383
NO-EMAIL,Hungry,NO-AGE,NO-GENDER,180628,153731
45e0b860f3491d3a60fd376e2ce7bce3,Hungry,35,female,180528,53543
b8ee37d9cf87f1187a8f32ca2ad5471d,Hungry,94,female,180907,318701
8e0f0942a7d4b852da834c9f91d39ca2,Hungry,65,female,180601,69082
NO-EMAIL,Hungry,NO-AGE,NO-GENDER,180801,270849
93aa7cc4d54b637e3179642c7b69e7cc,Hungry,60,male,180703,190245
33c826d9548929fb488d63764809736a,Hungry,116,female,180714,231755
NO-EMAIL,Hungry,NO-AGE,NO-GENDER,180605,84638
NO-EMAIL,Hungry,NO-AGE,NO-GENDER,180628,152500
NO-EMAIL,Hungry,NO-AGE,NO-GENDER,180523,31412
5b99c227699de45abcbc79959d49feea,Hungry,51,female,180718,245301
a84eaf0201a231eb958ac1fcf1b24d19,Hungry,81,female,180927,336717
fc8ede2839bfa4bdabd47a5a4300ea6c,Hungry,147,female,180704,197693
2002e82719c209d56e394c17b72256eb,Hungry,75,male,180716,235620
9534630d29ad63e02a2cd79549da6d0e,Hungry,64,male,180725,261542
eb780543eaa05008d38a5f7b80172ee5,Hungry,123,female,180717,239138
NO-EMAIL,Hungry,NO-AGE,NO-GENDER,180825,305212
2e3e40096154449e507e1f7261bfff22,Hungry,94,male,180928,337390
8f07fb95e83829c49f81640f811f685d,Hungry,66,female,180714,231358
NO-EMAIL,Hungry,NO-AGE,NO-GENDER,180813,287946
598d3f5bb2b45f268af03ca7b7c88d38,Hungry,79,female,180529,57068
5e38851a6877f7a583eedf064bf46b00,Hungry,106,female,180516,18570
fbaf94b031ac3a0e54dc5cf5ecb3a651,Hungry,110,male,180723,257806
117c9f34664e67a827384fb82231be7c,Hungry,85,male,180627,143577
NO-EMAIL,Hungry,NO-AGE,NO-GENDER,180715,233347
9a04d5c6e206d925ad27ef0bc733214b,Hungry,104,female,180612,115270
NO-EMAIL,Hungry,NO-AGE,NO-GENDER,180729,267089
8f5dc07bcae76476e71959024a5af805,Hungry,NO-AGE,female,180717,243730
0a021ba19bc3173880621a6f7ea819c8,Hungry,NO-AGE,male,180703,189655
NO-EMAIL,Hungry,NO-AGE,NO-GENDER,180704,196081
ad4c009a50d6a15960856859b9faba5b,Hungry,114,male,180524,33389
NO-EMAIL,Hungry,NO-AGE,NO-GENDER,180729,267190
1773ce36254307675c5237ecce63dd2f,Hungry,65,female,180811,285482
NO-EMAIL,Hungry,NO-AGE,NO-GENDER,180716,235538
NO-EMAIL,Hungry,NO-AGE,NO-GENDER,180802,272973
NO-EMAIL,Hungry,NO-AGE,NO-GENDER,180525,36006
NO-EMAIL,Hungry,NO-AGE,NO-GENDER,180529,58406
81d29db3b22a5c8d9e85b7189b400666,Hungry,54,male,180901,311828
200ebbd42776248be7b3042552d6e41c,Hungry,94,female,180611,114446
ff61d539abfafdb24855cce2b84cc73e,Hungry,169,male,180628,153953
4cd323584e91e711805df51820332902,Hungry,10,male,180803,274975
5c91c66031ae92496c379f42e8800710,Hungry,93,female,180808,281198
NO-EMAIL,Hungry,NO-AGE,NO-GENDER,180904,315359
NO-EMAIL,Hungry,NO-AGE,NO-GENDER,180907,318388
2e5861baf8fa0405284e996717da7054,Hungry,NO-AGE,NO-GENDER,180704,194401
9df94f1d17f3507b178ad2a01fa8772f,Hungry,20,female,180914,325106
7650f9e532e72358035c4d954a4332d6,Hungry,4,male,180821,300443
0aa852a13ccf006b2e73e004b90222bc,Hungry,70,female,180723,257238
a154c340ebbfccaca20c1f7a718b2aad,Hungry,124,female,180721,252944
NO-EMAIL,Hungry,NO-AGE,NO-GENDER,180703,187295
NO-EMAIL,Hungry,NO-AGE,NO-GENDER,180604,80262
fab83ff502ed7f4f8408d923cff59dce,Hungry,NO-AGE,NO-GENDER,180531,64899
NO-EMAIL,Hungry,NO-AGE,NO-GENDER,180715,233638
NO-EMAIL,Hungry,NO-AGE,NO-GENDER,180628,146381
7f7e59f96eb5987ecb3df8920c7ea757,Hungry,108,male,180526,40813
feed1b2bd34a283ad435c5170896e2d6,Hungry,189,female,180605,83027
5dc1b682c20f46567dcdd2b80c13ab6f,Hungry,NO-AGE,NO-GENDER,180516,14383
1e8107ec2f8a94fefad6fa6092519d9c,Hungry,201,male,180628,144728
cb42a62c07888f92a23127ddb9777671,Hungry,29,male,180531,63167
1cad9dc07b55303b364510a726cf0522,Hungry,16,female,180619,133696
21acbe057f2c1be10b0d7540f4ccca47,Hungry,88,male,180908,319432
0aa1a2582c9599f0316f876c5a8ddaed,Hungry,50,female,180516,15259
ad71cb786b4beffb84a8462828126e37,Hungry,46,female,180718,244847
18d60e1696141ec13a5460a48ff48a37,Hungry,6,male,180531,66218
NO-EMAIL,Hungry,NO-AGE,NO-GENDER,180528,54616
8f68fe1e188b6a9d8ab42bfcff4ae4d0,Hungry,56,female,180519,25515
